20020430	0.033052
20020531	0.015657
20020628	-0.104558
20020731	0.022455
20020830	0.068814
20020930	0.012329
20021031	0.003924
20021129	-0.025475
20021231	0.006224
20030131	-0.07079
20030228	-0.087278
20030331	0.034036
20030430	0.094279
20030530	0.016973
20030630	0.021127
20030731	-0.006759
20030829	0.052284
20030930	-0.010228
20031031	0.037467
20031128	0.07634
20031231	0.00597
20040130	0.062196
20040227	0.055984
20040331	-0.012698
20040430	0.000965
20040528	-0.047007
20040630	-0.000562
20040730	-0.019112
20040831	-0.002865
20040930	-0.004023
20041029	-0.027698
20041130	-0.006528
20041231	0.050179
20050131	0.022753
20050228	0.003337
20050331	-0.035477
20050429	-0.03046
20050531	-0.002964
20050630	-0.007134
20050729	0
20050831	-0.004192
20050930	-0.01383
20051031	0.047561
20051130	0.040629
20051230	-0.008614
20060131	0.009817
20060228	-0.030059
20060331	0.040899
20060428	-0.014942
20060531	0.036966
20060630	-0.006837
20060731	-0.000644
20060831	0.049094
20060929	-0.003091
20061031	0.100992
20061130	0.015406
20061229	0.026984
20070131	0.000546
20070228	-0.035075
20070330	0.026368
20070430	0.001927
20070531	0.002656
20070629	-0.000137
20070731	0.004796
20070831	0.076273
20070928	0.001014
20071031	0.118049
20071130	0.057358
20071231	0.010707
20080131	-0.039548
20080229	0.029412
20080331	-0.047143
20080430	0.003373
20080530	0.005977
20080630	-0.103231
20080731	-0.052174
20080829	0.018785
20080930	0.120069
20081031	-0.115697
20081128	-0.099489
20081231	-0.071154
20090130	-0.073478
20090227	-0.121807
20090331	0.103053
20090430	0.084198
20090529	-0.025532
20090630	-0.017467
20090731	0.077778
20090831	0.039691
20090930	0.001487
20091030	-0.019802
20091130	0.016162
20091231	-0.013917
20100129	0.155242
20100226	0.045375
20100331	0.016694
20100430	-0.053161
20100528	-0.081639
20100630	0.133037
20100730	-0.025
20100831	0.014316
20100930	0.049084
20101029	-0.041767
20101130	0.007544
20101231	0.00208
20110131	0.016397
20110228	0.072493
20110331	-0.045697
20110429	-0.004389
20110531	-0.047896
20110630	-0.022479
20110729	-0.039662
20110831	-0.015525
20110930	-0.027048
20111031	0.095037
20111130	0.013254
20111230	-0.031603
20120131	0.027624
20120229	0.000076
20120330	0.033629
20120430	-0.009024
20120531	-0.016142
20120629	0.051283
20120731	0.020009
20120831	-0.006945
20120928	0.048515
20121031	-0.024077
20121130	0.018617
20121231	0.016253
20130131	0.088132
20130228	0.046101
20130328	0.024115
20130430	0.017405
20130531	0.077358
20130628	-0.015762
20130731	0.031435
20130830	-0.03939
20130930	0.020114
20131031	0.015168
20131129	0.010146
20131231	0.018026
20140131	-0.047151
20140228	0.024754
20140331	0.078535
20140430	0.031625
20140530	-0.006597
20140630	-0.010935
20140731	-0.009355
20140829	0.094385
20140930	0.004954
20141031	0.014983
20141128	0.062214
20141231	0.013158
20150130	-0.044845
20150227	0.024622
20150331	-0.016638
20150430	-0.018851
20150529	0.00656
20150630	-0.046322
20150731	0.044667
20150831	-0.053593
20150930	-0.035999
20151030	0.047921
20151130	-0.015817
20151231	-0.01768
20160129	-0.017391
20160229	0.042164
20160331	0.053788
20160429	0.026001
20160531	-0.033356
20160630	0.024942
20160729	-0.004494
20160831	0.045185
20160930	-0.042257
20161031	-0.002405
20161130	0.098748
20161230	0.030046
20170131	0.007617
20170228	0.045205
20170331	-0.028199
20170428	-0.008285
20170531	0.002664
20170630	0.025197
20170731	0.031747
20170831	0.03297
20170929	0.01212
20171031	0.020856
20171130	0.039327
20171229	0.020926
20180131	0.08661
20180228	-0.040588
20180329	-0.035939
20180430	-0.028251
20180531	-0.01187
20180629	-0.017967
20180731	0.069175
20180831	0.047256
20180928	0.0133
20181031	-0.038422
20181130	0.059456
20181231	-0.06135
20190131	0.017974
20190228	-0.029856
20190329	-0.003259
20190430	0.079229
20190531	-0.086194
20190628	0.071669
20190731	-0.030419
20190830	-0.018104
20190930	0.028884
20191031	0.022791
20191129	0.036233
20191231	0.027519
